structid,chain,unp,gene,offset,hybrid,resolution,seq_length
3P3S,A,P02766,TTR,20,0,1.6,115
4TNF,B,P02766,TTR,20,0,1.6,114
5L4J,B,P02766,TTR,20,0,1.62,115
5L4J,A,P02766,TTR,20,0,1.62,116
3I9A,B,P02766,TTR,20,0,1.65,115
2FLM,B,P02766,TTR,20,0,1.65,113
3I9A,A,P02766,TTR,20,0,1.65,116
2FLM,A,P02766,TTR,20,0,1.65,115
4I85,B,P02766,TTR,20,0,1.67,115
4I85,A,P02766,TTR,20,0,1.67,116
5K1J,B,P02766,TTR,20,0,1.69,116
5K1J,A,P02766,TTR,20,0,1.69,116
4I87,B,P02766,TTR,20,0,1.69,115
4I87,A,P02766,TTR,20,0,1.69,116
4I89,B,P02766,TTR,20,0,1.69,115
4I89,A,P02766,TTR,20,0,1.69,116
1U21,B,P02766,TTR,20,0,1.69,116
1U21,A,P02766,TTR,20,0,1.69,116
5LLV,A,P02766,TTR,20,0,1.7,116
4ABW,B,P02766,TTR,20,0,1.7,115
4TLT,B,P02766,TTR,20,0,1.7,114
3CBR,A,P02766,TTR,20,0,1.7,114
3A4E,B,P02766,TTR,20,0,1.7,115
2B15,A,P02766,TTR,20,0,1.7,116
4ABW,A,P02766,TTR,20,0,1.7,115
4TLT,A,P02766,TTR,20,0,1.7,114
3A4E,A,P02766,TTR,20,0,1.7,116
1TTA,B,P02766,TTR,20,0,1.7,127
1TSH,B,P02766,TTR,20,0,1.7,127
3NEX,B,P02766,TTR,20,0,1.7,116
1TTA,A,P02766,TTR,20,0,1.7,127
1Y1D,B,P02766,TTR,-980,0,1.7,116
3NG5,B,P02766,TTR,20,0,1.7,116
3U2I,B,P02766,TTR,20,0,1.7,113
1TSH,A,P02766,TTR,20,0,1.7,127
3NEX,A,P02766,TTR,20,0,1.7,116
1TTB,B,P02766,TTR,20,0,1.7,127
1Y1D,A,P02766,TTR,20,0,1.7,115
3NG5,A,P02766,TTR,20,0,1.7,117
3U2I,A,P02766,TTR,20,0,1.7,114
4TM9,B,P02766,TTR,20,0,1.7,115
1ETA,2,P02766,TTR,20,0,1.7,127
1TTB,A,P02766,TTR,20,0,1.7,127
2B77,B,P02766,TTR,20,0,1.7,112
1IJN,B,P02766,TTR,20,0,1.7,115
4TM9,A,P02766,TTR,20,0,1.7,115
1ETA,1,P02766,TTR,20,0,1.7,127
4ANK,B,P02766,TTR,20,0,1.7,115
1TTC,B,P02766,TTR,20,0,1.7,127
2B77,A,P02766,TTR,20,0,1.7,115
5U4C,B,P02766,TTR,20,0,1.7,115
1IJN,A,P02766,TTR,20,0,1.7,116
4ANK,A,P02766,TTR,20,0,1.7,116
1TTC,A,P02766,TTR,20,0,1.7,127
5U4C,A,P02766,TTR,20,0,1.7,116
3IMR,B,P02766,TTR,20,0,1.7,114
5LLV,D,P02766,TTR,20,0,1.7,116
4ABQ,B,P02766,TTR,20,0,1.7,115
1ETB,2,P02766,TTR,20,0,1.7,117
3IMR,A,P02766,TTR,20,0,1.7,115
5LLV,C,P02766,TTR,20,0,1.7,116
4ABQ,A,P02766,TTR,20,0,1.7,115
1ETB,1,P02766,TTR,20,0,1.7,118
4QYA,B,P02766,TTR,20,0,1.7,116
5LLV,B,P02766,TTR,20,0,1.7,116
2B15,B,P02766,TTR,20,0,1.7,115
4QYA,A,P02766,TTR,20,0,1.7,116
3D7P,B,P02766,TTR,20,0,1.72,115
3D7P,A,P02766,TTR,20,0,1.72,115
5H0Z,A,P02766,TTR,20,0,1.74,114
3GRB,A,P02766,TTR,20,0,1.75,116
2B16,B,P02766,TTR,20,0,1.75,115
3NES,B,P02766,TTR,20,0,1.75,115
2B16,A,P02766,TTR,20,0,1.75,115
3NES,A,P02766,TTR,20,0,1.75,116
5BOJ,B,P02766,TTR,20,0,1.75,116
5BOJ,A,P02766,TTR,20,0,1.75,116
4DES,B,P02766,TTR,20,0,1.75,115
4DES,A,P02766,TTR,20,0,1.75,116
1FHN,B,P02766,TTR,20,0,1.75,115
3GRB,D,P02766,TTR,20,0,1.75,115
4TL4,B,P02766,TTR,20,0,1.75,116
4TLU,B,P02766,TTR,20,0,1.75,114
1FHN,A,P02766,TTR,20,0,1.75,115
3GRB,C,P02766,TTR,20,0,1.75,115
4TL4,A,P02766,TTR,20,0,1.75,115
4TLU,A,P02766,TTR,20,0,1.75,114
3GRB,B,P02766,TTR,20,0,1.75,115
3GPS,C,P02766,TTR,20,0,1.78,116
3DID,D,P02766,TTR,20,0,1.78,115
3GPS,B,P02766,TTR,20,0,1.78,115
3DID,C,P02766,TTR,20,0,1.78,116
3GPS,A,P02766,TTR,20,0,1.78,115
3DID,B,P02766,TTR,20,0,1.78,115
3DID,A,P02766,TTR,20,0,1.78,116
3GS4,B,P02766,TTR,20,0,1.78,112
3GS4,A,P02766,TTR,20,0,1.78,115
3GLZ,B,P02766,TTR,20,0,1.78,109
3GLZ,A,P02766,TTR,20,0,1.78,115
3GPS,D,P02766,TTR,20,0,1.78,115
4N87,B,P02766,TTR,20,0,1.79,115
4N87,A,P02766,TTR,20,0,1.79,115
1FH2,B,P02766,TTR,20,0,1.8,114
1E4H,A,P02766,TTR,20,0,1.8,116
1ZCR,B,P02766,TTR,20,0,1.8,115
5H0Y,A,P02766,TTR,20,0,1.8,114
4QRF,B,P02766,TTR,20,0,1.8,109
2PAB,B,P02766,TTR,20,0,1.8,114
1FH2,A,P02766,TTR,20,0,1.8,114
1ZCR,A,P02766,TTR,20,0,1.8,115
4PWH,B,P02766,TTR,20,0,1.8,113
4QRF,A,P02766,TTR,20,0,1.8,115
2PAB,A,P02766,TTR,20,0,1.8,114
1TYR,B,P02766,TTR,20,0,1.8,127
4PWH,A,P02766,TTR,20,0,1.8,116
2NOY,B,P02766,TTR,20,0,1.8,115
1TYR,A,P02766,TTR,20,0,1.8,127
3I9I,B,P02766,TTR,20,0,1.8,115
4ABV,B,P02766,TTR,20,0,1.8,115
5U4G,B,P02766,TTR,20,0,1.8,115
2NOY,A,P02766,TTR,20,0,1.8,116
3I9I,A,P02766,TTR,20,0,1.8,116
4ABV,A,P02766,TTR,20,0,1.8,115
5U4G,A,P02766,TTR,20,0,1.8,116
4AC4,B,P02766,TTR,20,0,1.8,116
1E5A,B,P02766,TTR,20,0,1.8,116
3FCB,B,P02766,TTR,20,0,1.8,115
3DJS,B,P02766,TTR,20,0,1.8,116
1BZE,B,P02766,TTR,20,0,1.8,127
3GS7,B,P02766,TTR,20,0,1.8,114
4AC4,A,P02766,TTR,20,0,1.8,116
1E5A,A,P02766,TTR,20,0,1.8,116
3FCB,A,P02766,TTR,20,0,1.8,115
4PWG,B,P02766,TTR,20,0,1.8,115
3DJS,A,P02766,TTR,20,0,1.8,116
1BZE,A,P02766,TTR,20,0,1.8,127
3GS7,A,P02766,TTR,20,0,1.8,115
3KGS,B,P02766,TTR,20,0,1.8,115
1TT6,B,P02766,TTR,20,0,1.8,115
4PWG,A,P02766,TTR,20,0,1.8,116
4TKW,B,P02766,TTR,20,0,1.8,115
2G5U,B,P02766,TTR,20,0,1.8,112
3KGS,A,P02766,TTR,20,0,1.8,115
1TT6,A,P02766,TTR,20,0,1.8,115
4ACT,B,P02766,TTR,20,0,1.8,115
4TKW,A,P02766,TTR,20,0,1.8,115
2G5U,A,P02766,TTR,20,0,1.8,115
3CN3,B,P02766,TTR,20,0,1.8,114
4ACT,A,P02766,TTR,20,0,1.8,116
3CN3,A,P02766,TTR,20,0,1.8,115
1E4H,B,P02766,TTR,20,0,1.8,116
5K1N,B,P02766,TTR,20,0,1.81,116
5K1N,A,P02766,TTR,20,0,1.81,115
4AC2,B,P02766,TTR,20,0,1.81,115
4AC2,A,P02766,TTR,20,0,1.81,115
3DJZ,B,P02766,TTR,20,0,1.82,115
3DJZ,A,P02766,TTR,20,0,1.82,116
3KGU,B,P02766,TTR,20,0,1.85,115
3FC8,B,P02766,TTR,20,0,1.85,115
3KGU,A,P02766,TTR,20,0,1.85,115
3FC8,A,P02766,TTR,20,0,1.85,115
2G9K,B,P02766,TTR,20,0,1.85,114
4PVL,B,P02766,TTR,20,0,1.85,116
2G9K,A,P02766,TTR,20,0,1.85,115
4PVL,A,P02766,TTR,20,0,1.85,116
2G4G,B,P02766,TTR,20,0,1.85,115
1TZ8,D,P02766,TTR,20,0,1.85,115
2G4G,A,P02766,TTR,20,0,1.85,116
1TZ8,C,P02766,TTR,20,0,1.85,116
2GAB,B,P02766,TTR,20,0,1.85,114
3D2T,B,P02766,TTR,20,0,1.85,109
1TZ8,B,P02766,TTR,20,0,1.85,115
3GS0,B,P02766,TTR,20,0,1.85,112
2GAB,A,P02766,TTR,20,0,1.85,110
3D2T,A,P02766,TTR,20,0,1.85,115
1TZ8,A,P02766,TTR,20,0,1.85,115
3GS0,A,P02766,TTR,20,0,1.85,116
5A6I,A,P02766,TTR,20,0,1.86,114
4ABU,B,P02766,TTR,20,0,1.86,115
4ABU,A,P02766,TTR,20,0,1.86,115
3CFT,B,P02766,TTR,20,0,1.87,115
3CFN,B,P02766,TTR,20,0,1.87,115
3CFT,A,P02766,TTR,20,0,1.87,116
3CFN,A,P02766,TTR,20,0,1.87,115
3DK0,B,P02766,TTR,20,0,1.87,116
3DK0,A,P02766,TTR,20,0,1.87,116
4Y9G,B,P02766,TTR,20,0,1.89,115
4Y9G,A,P02766,TTR,20,0,1.89,116
3I9P,A,P02766,TTR,20,0,1.9,116
4DEW,B,P02766,TTR,20,0,1.9,113
1DVY,B,P02766,TTR,20,0,1.9,114
3OZK,B,P02766,TTR,20,0,1.9,115
4DEW,A,P02766,TTR,20,0,1.9,116
1DVY,A,P02766,TTR,20,0,1.9,115
3OZK,A,P02766,TTR,20,0,1.9,116
2G3Z,B,P02766,TTR,20,0,1.9,115
1DVT,B,P02766,TTR,20,0,1.9,114
1E3F,B,P02766,TTR,20,0,1.9,115
1BZD,B,P02766,TTR,20,0,1.9,127
2G3Z,A,P02766,TTR,20,0,1.9,114
5U4A,B,P02766,TTR,20,0,1.9,116
4DER,B,P02766,TTR,20,0,1.9,115
1DVT,A,P02766,TTR,20,0,1.9,115
1E3F,A,P02766,TTR,20,0,1.9,116
1BZD,A,P02766,TTR,20,0,1.9,127
5H0W,A,P02766,TTR,20,0,1.9,111
1TTR,B,P02766,TTR,20,0,1.9,117
5U4A,A,P02766,TTR,20,0,1.9,116
4DER,A,P02766,TTR,20,0,1.9,116
3W3B,B,P02766,TTR,20,0,1.9,115
1DVU,B,P02766,TTR,20,0,1.9,114
3IPB,B,P02766,TTR,20,0,1.9,115
1ZD6,B,P02766,TTR,20,0,1.9,115
1TTR,A,P02766,TTR,20,0,1.9,116
3OZL,B,P02766,TTR,20,0,1.9,115
3W3B,A,P02766,TTR,20,0,1.9,116
1DVU,A,P02766,TTR,20,0,1.9,115
3IPB,A,P02766,TTR,20,0,1.9,115
1ZD6,A,P02766,TTR,20,0,1.9,116
3GRG,D,P02766,TTR,20,0,1.9,115
2TRH,B,P02766,TTR,20,0,1.9,127
4IKL,B,P02766,TTR,20,0,1.9,115
3OZL,A,P02766,TTR,20,0,1.9,116
1TLM,B,P02766,TTR,20,0,1.9,120
1DVZ,B,P02766,TTR,20,0,1.9,114
3GRG,C,P02766,TTR,20,0,1.9,115
2TRH,A,P02766,TTR,20,0,1.9,127
4IKL,A,P02766,TTR,20,0,1.9,116
1TLM,A,P02766,TTR,20,0,1.9,123
1DVZ,A,P02766,TTR,20,0,1.9,115
3GRG,B,P02766,TTR,20,0,1.9,115
4IKK,B,P02766,TTR,20,0,1.9,115
3I9P,B,P02766,TTR,20,0,1.9,115
3GRG,A,P02766,TTR,20,0,1.9,116
4IKK,A,P02766,TTR,20,0,1.9,116
5OQ0,A,P02766,TTR,20,0,1.94,116
3KGT,B,P02766,TTR,20,0,1.95,112
3KGT,A,P02766,TTR,20,0,1.95,116
3A4F,B,P02766,TTR,20,0,1.99,115
3A4F,A,P02766,TTR,20,0,1.99,116
1DVX,A,P02766,TTR,20,0,2.0,115
1DVS,A,P02766,TTR,20,0,2.0,115
1III,B,P02766,TTR,20,0,2.0,115
1DVQ,B,P02766,TTR,20,0,2.0,114
1III,A,P02766,TTR,20,0,2.0,115
4IKI,B,P02766,TTR,20,0,2.0,115
3A4D,B,P02766,TTR,20,0,2.0,115
4N86,B,P02766,TTR,20,0,2.0,115
1BM7,B,P02766,TTR,20,0,2.0,114
1DVQ,A,P02766,TTR,20,0,2.0,115
4PVM,B,P02766,TTR,20,0,2.0,117
4IK6,B,P02766,TTR,20,0,2.0,115
1BMZ,B,P02766,TTR,20,0,2.0,114
4IKI,A,P02766,TTR,20,0,2.0,116
3A4D,A,P02766,TTR,20,0,2.0,116
4N86,A,P02766,TTR,20,0,2.0,115
1BM7,A,P02766,TTR,20,0,2.0,114
4PVM,A,P02766,TTR,20,0,2.0,116
4IK6,A,P02766,TTR,20,0,2.0,116
1THA,B,P02766,TTR,20,0,2.0,116
1BMZ,A,P02766,TTR,20,0,2.0,114
1THA,A,P02766,TTR,20,0,2.0,118
1BZ8,B,P02766,TTR,20,0,2.0,126
2ROX,B,P02766,TTR,20,0,2.0,116
1BZ8,A,P02766,TTR,20,0,2.0,126
3SSG,A,P02766,TTR,20,0,2.0,116
2ROX,A,P02766,TTR,20,0,2.0,118
3U2J,B,P02766,TTR,20,0,2.0,109
3U2J,A,P02766,TTR,20,0,2.0,114
2B14,B,P02766,TTR,20,0,2.0,114
3NEO,B,P02766,TTR,20,0,2.0,114
2B14,A,P02766,TTR,20,0,2.0,115
1IIK,B,P02766,TTR,20,0,2.0,115
2TRY,B,P02766,TTR,20,0,2.0,127
1DVX,B,P02766,TTR,20,0,2.0,114
3NEO,A,P02766,TTR,20,0,2.0,116
1DVS,B,P02766,TTR,20,0,2.0,114
1IIK,A,P02766,TTR,20,0,2.0,116
2TRY,A,P02766,TTR,20,0,2.0,127
3DJR,B,P02766,TTR,20,0,2.02,115
3DJR,A,P02766,TTR,20,0,2.02,115
3TFB,B,P02766,TTR,20,0,2.03,114
3TFB,A,P02766,TTR,20,0,2.03,116
4DET,B,P02766,TTR,20,0,2.05,109
4DET,A,P02766,TTR,20,0,2.05,116
3CFQ,B,P02766,TTR,20,0,2.09,114
3CFQ,A,P02766,TTR,20,0,2.09,116
1GKO,D,P02766,TTR,20,0,2.1,114
1SOQ,C,P02766,TTR,20,0,2.1,116
4IKJ,B,P02766,TTR,20,0,2.1,115
4IIZ,B,P02766,TTR,20,0,2.1,115
1GKO,C,P02766,TTR,20,0,2.1,115
1SOQ,B,P02766,TTR,20,0,2.1,115
4IKJ,A,P02766,TTR,20,0,2.1,116
4IIZ,A,P02766,TTR,20,0,2.1,116
1GKO,B,P02766,TTR,20,0,2.1,114
1SOQ,A,P02766,TTR,20,0,2.1,116
1GKO,A,P02766,TTR,20,0,2.1,115
4IK7,B,P02766,TTR,20,0,2.1,115
4IK7,A,P02766,TTR,20,0,2.1,116
1SOQ,D,P02766,TTR,20,0,2.1,115
2G4E,B,P02766,TTR,20,0,2.17,115
2G4E,A,P02766,TTR,20,0,2.17,116
1Z7J,B,P02766,TTR,-180,0,2.2,118
1Z7J,A,P02766,TTR,20,0,2.2,116
2ROY,B,P02766,TTR,20,0,2.2,119
2ROY,A,P02766,TTR,20,0,2.2,121
5U49,A,P02766,TTR,20,0,2.22,116
2QEL,D,P02766,TTR,20,0,2.29,116
2QEL,C,P02766,TTR,20,0,2.29,114
2QEL,B,P02766,TTR,20,0,2.29,114
2QEL,A,P02766,TTR,20,0,2.29,115
3CXF,A,P02766,TTR,20,0,2.3,116
1G1O,A,P02766,TTR,20,0,2.3,115
1THC,A,P02766,TTR,20,0,2.3,118
3DJT,B,P02766,TTR,20,0,2.3,115
3DJT,A,P02766,TTR,20,0,2.3,116
4PVN,B,P02766,TTR,20,0,2.3,117
4PVN,A,P02766,TTR,20,0,2.3,116
1G1O,D,P02766,TTR,20,0,2.3,116
1G1O,C,P02766,TTR,20,0,2.3,114
3CXF,B,P02766,TTR,20,0,2.3,115
1G1O,B,P02766,TTR,20,0,2.3,114
1THC,B,P02766,TTR,20,0,2.3,115
3DK2,B,P02766,TTR,20,0,2.35,116
3DK2,A,P02766,TTR,20,0,2.35,116
3DO4,A,P02766,TTR,20,0,2.4,116
3DO4,H,P02766,TTR,20,0,2.4,116
3DO4,G,P02766,TTR,20,0,2.4,116
3DO4,F,P02766,TTR,20,0,2.4,116
3DO4,E,P02766,TTR,20,0,2.4,116
3DO4,D,P02766,TTR,20,0,2.4,116
3DO4,C,P02766,TTR,20,0,2.4,116
3DO4,B,P02766,TTR,20,0,2.4,116
5EZP,H,P02766,TTR,20,0,2.5,114
5EZP,G,P02766,TTR,20,0,2.5,118
5EZP,F,P02766,TTR,20,0,2.5,117
5EZP,E,P02766,TTR,20,0,2.5,122
5EZP,D,P02766,TTR,20,0,2.5,116
5EZP,C,P02766,TTR,20,0,2.5,117
5EZP,B,P02766,TTR,20,0,2.5,117
5EZP,A,P02766,TTR,20,0,2.5,115
1KXP,D,P02774,GC,0,0,2.1,438
1J78,B,P02774,GC,16,0,2.31,447
1J78,A,P02774,GC,16,0,2.31,433
1MA9,A,P02774,GC,16,0,2.4,442
1LOT,A,P02774,GC,16,0,2.5,436
1RYO,A,P02787,TF,19,0,1.2,324
1A8E,A,P02787,TF,19,0,1.6,329
3SKP,A,P02787,TF,19,0,1.7,338
1D3K,A,P02787,TF,19,0,1.8,329
1A8F,A,P02787,TF,19,0,1.8,329
3FGS,A,P02787,TF,19,0,1.8,329
1FQE,A,P02787,TF,19,0,1.8,329
1JQF,A,P02787,TF,19,0,1.85,329
1OQG,A,P02787,TF,19,0,1.9,329
1D4N,A,P02787,TF,19,0,2.0,329
1N84,A,P02787,TF,19,0,2.05,329
1N7X,A,P02787,TF,19,0,2.1,329
1FQF,A,P02787,TF,19,0,2.1,329
1N7W,A,P02787,TF,19,0,2.2,329
1BP5,D,P02787,TF,19,0,2.2,334
1BP5,C,P02787,TF,19,0,2.2,334
1BP5,B,P02787,TF,19,0,2.2,328
1BP5,A,P02787,TF,19,0,2.2,328
1OQH,A,P02787,TF,19,0,2.4,329
1DTG,A,P02787,TF,19,0,2.4,331
1B3E,A,P02787,TF,19,0,2.5,330
1H45,A,P02788,LTF,19,0,1.95,322
1EH3,A,P02788,LTF,19,0,2.0,324
1H44,A,P02788,LTF,19,0,2.0,323
1LCT,A,P02788,LTF,19,0,2.0,324
1DSN,A,P02788,LTF,19,0,2.05,315
1H43,A,P02788,LTF,19,0,2.2,310
1HSE,A,P02788,LTF,19,0,2.2,317
1VFE,A,P02788,LTF,19,0,2.3,321
1VFD,A,P02788,LTF,19,0,2.5,321
3KXU,A,P02792,FTL,0,0,1.85,156
2FFX,J,P02792,FTL,-3,0,1.9,173
5LG8,A,P02792,FTL,-3,0,1.98,173
2FG4,A,P02792,FTL,-3,0,2.1,171
2FG8,D,P02792,FTL,-3,0,2.5,174
2FG8,C,P02792,FTL,-3,0,2.5,174
2FG8,B,P02792,FTL,-3,0,2.5,174
2FG8,A,P02792,FTL,-3,0,2.5,174
2FG8,H,P02792,FTL,-3,0,2.5,174
2FG8,G,P02792,FTL,-3,0,2.5,174
2FG8,F,P02792,FTL,-3,0,2.5,174
2FG8,E,P02792,FTL,-3,0,2.5,174
4Y08,A,P02794,FTH1,1,0,1.34,172
4OYN,A,P02794,FTH1,1,0,1.43,172
2CIH,A,P02794,FTH1,1,0,1.5,172
3AJO,A,P02794,FTH1,1,0,1.52,172
4YKH,A,P02794,FTH1,1,0,1.52,172
4ZJK,A,P02794,FTH1,1,0,1.56,172
3AJQ,A,P02794,FTH1,1,0,1.58,172
5JKK,H,P02794,FTH1,1,0,1.6,172
5JKK,G,P02794,FTH1,1,0,1.6,172
5JKK,F,P02794,FTH1,1,0,1.6,172
5JKK,E,P02794,FTH1,1,0,1.6,172
5JKK,D,P02794,FTH1,1,0,1.6,172
5JKK,C,P02794,FTH1,1,0,1.6,172
2CHI,A,P02794,FTH1,1,0,1.6,172
5JKK,B,P02794,FTH1,1,0,1.6,172
5JKK,A,P02794,FTH1,1,0,1.6,172
5N27,A,P02794,FTH1,1,0,1.74,174
2CN7,A,P02794,FTH1,1,0,1.75,172
5UP7,A,P02794,FTH1,1,0,1.79,172
5JKM,B,P02794,FTH1,1,0,1.8,172
5JKL,C,P02794,FTH1,1,0,1.8,172
5JKM,L,P02794,FTH1,1,0,1.8,172
5JKM,A,P02794,FTH1,1,0,1.8,172
5JKL,B,P02794,FTH1,1,0,1.8,172
5JKM,K,P02794,FTH1,1,0,1.8,172
5JKL,L,P02794,FTH1,1,0,1.8,172
5JKL,A,P02794,FTH1,1,0,1.8,172
5JKM,J,P02794,FTH1,1,0,1.8,172
5JKL,K,P02794,FTH1,1,0,1.8,172
5JKM,I,P02794,FTH1,1,0,1.8,172
2CEI,A,P02794,FTH1,1,0,1.8,172
5JKL,J,P02794,FTH1,1,0,1.8,172
2IU2,A,P02794,FTH1,1,0,1.8,172
5JKM,H,P02794,FTH1,1,0,1.8,172
5JKL,I,P02794,FTH1,1,0,1.8,172
5JKM,G,P02794,FTH1,1,0,1.8,172
5JKL,H,P02794,FTH1,1,0,1.8,172
5JKM,F,P02794,FTH1,1,0,1.8,172
5JKL,G,P02794,FTH1,1,0,1.8,172
5JKM,E,P02794,FTH1,1,0,1.8,172
5JKL,F,P02794,FTH1,1,0,1.8,172
5JKM,D,P02794,FTH1,1,0,1.8,172
5JKL,E,P02794,FTH1,1,0,1.8,172
5JKM,C,P02794,FTH1,1,0,1.8,172
5JKL,D,P02794,FTH1,1,0,1.8,172
4DYX,A,P02794,FTH1,1,0,1.85,172
4DYY,A,P02794,FTH1,1,0,1.9,172
3AJP,A,P02794,FTH1,1,0,1.9,172
2FHA,A,P02794,FTH1,1,0,1.9,172
5CMQ,A,P02794,FTH1,1,0,1.94,172
5VTD,A,P02794,FTH1,1,0,1.95,172
5N26,A,P02794,FTH1,1,0,2.05,174
2CLU,A,P02794,FTH1,1,0,2.1,172
2CN6,A,P02794,FTH1,1,0,2.2,172
4DYZ,A,P02794,FTH1,1,0,2.3,172
1FHA,A,P02794,FTH1,1,0,2.4,172
5UP9,F,P02794,FTH1,1,0,2.45,174
5UP9,E,P02794,FTH1,1,0,2.45,173
5UP9,D,P02794,FTH1,1,0,2.45,173
5UP9,C,P02794,FTH1,1,0,2.45,173
5UP9,B,P02794,FTH1,1,0,2.45,174
5UP9,A,P02794,FTH1,1,0,2.45,172
4DZ0,A,P02794,FTH1,1,0,2.5,172
5DXE,B,P03372,ESR1,0,0,1.5,222
5DXE,A,P03372,ESR1,0,0,1.5,228
5BNU,B,P03372,ESR1,0,0,1.6,226
5BNU,A,P03372,ESR1,0,0,1.6,236
2IOG,A,P03372,ESR1,0,0,1.6,243
5KCT,B,P03372,ESR1,0,0,1.6,226
5KCT,A,P03372,ESR1,0,0,1.6,236
1XPC,A,P03372,ESR1,0,0,1.6,245
3UUD,B,P03372,ESR1,0,0,1.6,235
3UUD,A,P03372,ESR1,0,0,1.6,240
1XP6,A,P03372,ESR1,0,0,1.7,245
2QXS,B,P03372,ESR1,0,0,1.7,225
2QXS,A,P03372,ESR1,0,0,1.7,236
2QZO,B,P03372,ESR1,0,0,1.72,235
2QZO,A,P03372,ESR1,0,0,1.72,227
5FQV,A,P03372,ESR1,0,0,1.74,233
4ZNV,B,P03372,ESR1,0,0,1.77,243
4ZNV,A,P03372,ESR1,0,0,1.77,237
5KD9,B,P03372,ESR1,0,0,1.78,228
5KD9,A,P03372,ESR1,0,0,1.78,235
2B1Z,B,P03372,ESR1,0,0,1.78,235
2B1Z,A,P03372,ESR1,0,0,1.78,232
5BQ4,B,P03372,ESR1,0,0,1.78,229
5BQ4,A,P03372,ESR1,0,0,1.78,235
2B1V,A,P03372,ESR1,0,0,1.8,233
1XP9,A,P03372,ESR1,0,0,1.8,245
4MGA,B,P03372,ESR1,0,0,1.8,233
4MGA,A,P03372,ESR1,0,0,1.8,239
1XP1,A,P03372,ESR1,0,0,1.8,245
2B1V,B,P03372,ESR1,0,0,1.8,241
2YJA,B,P03372,ESR1,0,0,1.82,245
4ZUC,B,P03372,ESR1,0,0,1.82,232
4ZUC,A,P03372,ESR1,0,0,1.82,231
5KCD,B,P03372,ESR1,0,0,1.82,226
5KCD,A,P03372,ESR1,0,0,1.82,231
2POG,B,P03372,ESR1,0,0,1.84,211
2POG,A,P03372,ESR1,0,0,1.84,233
2QA8,A,P03372,ESR1,0,0,1.85,229
2QSE,B,P03372,ESR1,0,0,1.85,242
2QSE,A,P03372,ESR1,0,0,1.85,238
4TV1,B,P03372,ESR1,0,0,1.85,231
4ZWH,B,P03372,ESR1,0,0,1.85,241
4TV1,A,P03372,ESR1,0,0,1.85,233
4ZWH,A,P03372,ESR1,0,0,1.85,223
4MGB,B,P03372,ESR1,0,0,1.85,232
4MGB,A,P03372,ESR1,0,0,1.85,239
4MG8,B,P03372,ESR1,0,0,1.85,234
5KCE,B,P03372,ESR1,0,0,1.85,239
4MG8,A,P03372,ESR1,0,0,1.85,240
5KCE,A,P03372,ESR1,0,0,1.85,223
2QA8,B,P03372,ESR1,0,0,1.85,234
5TN4,B,P03372,ESR1,0,0,1.86,243
4ZNS,B,P03372,ESR1,0,0,1.86,236
5TN4,A,P03372,ESR1,0,0,1.86,234
4ZNS,A,P03372,ESR1,0,0,1.86,231
5U2D,B,P03372,ESR1,0,0,1.86,239
5U2D,A,P03372,ESR1,0,0,1.86,246
5DXG,B,P03372,ESR1,0,0,1.86,219
5DXG,A,P03372,ESR1,0,0,1.86,228
5FQP,A,P03372,ESR1,0,0,1.88,242
5ACC,A,P03372,ESR1,0,0,1.88,228
5FQR,A,P03372,ESR1,0,0,1.88,228
5TN5,B,P03372,ESR1,0,0,1.89,235
2QAB,B,P03372,ESR1,0,0,1.89,245
5TN5,A,P03372,ESR1,0,0,1.89,235
2QAB,A,P03372,ESR1,0,0,1.89,236
4ZNT,A,P03372,ESR1,0,0,1.9,229
4PXM,B,P03372,ESR1,0,0,1.9,226
4MGD,B,P03372,ESR1,0,0,1.9,234
4TUZ,B,P03372,ESR1,0,0,1.9,241
1SJ0,A,P03372,ESR1,0,0,1.9,243
4PXM,A,P03372,ESR1,0,0,1.9,230
3ERT,A,P03372,ESR1,0,0,1.9,247
5DZI,B,P03372,ESR1,0,0,1.9,239
4MGD,A,P03372,ESR1,0,0,1.9,240
4TUZ,A,P03372,ESR1,0,0,1.9,235
5DZI,A,P03372,ESR1,0,0,1.9,235
2AYR,A,P03372,ESR1,0,0,1.9,246
5AAU,B,P03372,ESR1,0,0,1.9,222
3L03,B,P03372,ESR1,0,0,1.9,242
5AAU,A,P03372,ESR1,0,0,1.9,225
5TLT,B,P03372,ESR1,0,0,1.9,240
3L03,A,P03372,ESR1,0,0,1.9,235
5TLT,A,P03372,ESR1,0,0,1.9,234
1YIM,A,P03372,ESR1,0,0,1.9,245
4ZNT,B,P03372,ESR1,0,0,1.9,233
5BPR,B,P03372,ESR1,0,0,1.91,225
5BPR,A,P03372,ESR1,0,0,1.91,233
5KCW,B,P03372,ESR1,0,0,1.91,224
5KCW,A,P03372,ESR1,0,0,1.91,233
5DWE,B,P03372,ESR1,0,0,1.92,229
5DWE,A,P03372,ESR1,0,0,1.92,236
4IWF,A,P03372,ESR1,0,0,1.93,236
4PPS,B,P03372,ESR1,0,0,1.93,236
4ZNH,B,P03372,ESR1,0,0,1.93,227
4PPS,A,P03372,ESR1,0,0,1.93,238
4ZN7,B,P03372,ESR1,0,0,1.93,236
4ZNH,A,P03372,ESR1,0,0,1.93,239
4ZN7,A,P03372,ESR1,0,0,1.93,234
4IWF,B,P03372,ESR1,0,0,1.93,228
